buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
has_non_zero.dispatch.MUT17.cpp,75,5059,0,0,0,5134,546,7415,0,7441,9326,0.7978769032811495,0.7978769032811495,0,0,72,72,546,0,0,913,27
persistence.MUT1085.cpp,17,5116,0,0,1,5134,2967,7073,1337,7270,9324,0.7797082797082797,0.7797082797082797,0,0,297,297,2967,0,0,913,27
dxt.MUT449.cpp,4,5130,0,0,0,5134,1697,6231,0,7390,9326,0.7924083208235042,0.7924083208235042,0,0,137,137,1697,0,0,913,27
umatrix.MUT220.cpp,144,4985,0,0,5,5134,878,7393,868,7416,9299,0.7975051080761372,0.7975051080761372,0,0,113,113,878,0,0,913,27
matrix.MUT72.cpp,175,4959,0,0,0,5134,2878,6921,0,7087,9326,0.7599185073986704,0.7599185073986704,0,0,282,282,2878,0,0,913,27
persistence.MUT1022.cpp,37,5095,0,0,2,5134,2853,5819,1318,7025,9326,0.7532704267638859,0.7530559725498606,0,0,280,280,2853,0,0,913,27
rand.MUT282.cpp,21,3037,0,0,2076,5134,4204,6255,4483,7308,9326,0.7836156980484666,0.7256058331546215,0,0,406,406,4204,0,0,913,27
persistence.MUT697.cpp,39,5094,0,0,1,5134,1978,5593,257,6135,9326,0.6578383015226249,0.6578383015226249,0,0,215,215,1978,0,0,913,27
persistence.MUT499.cpp,7,5127,0,0,0,5134,1767,7209,0,7437,9326,0.7974479948530989,0.7974479948530989,0,0,201,201,1767,0,0,913,27
dxt.MUT158.cpp,2,5132,0,0,0,5134,1537,7018,0,7431,9326,0.7968046322110229,0.7968046322110229,0,0,122,122,1537,0,0,913,27
