buggy_version_name,#_failing_TCs,#_passing_TCs,#_excluded_failing_TCs,#_excluded_passing_TCs,#_CCTs,#_total_TCs,#_lines_executed_by_failing_TCs,#_lines_executed_by_passing_TCs,#_lines_executed_by_CCTs,#_total_lines_executed,#_total_lines,coverage,coverage (no CCTs),#_lines_executed_on_initialization,#_funcs_executed_on_initialization,#_funcs_executed_by_failing_TCs,#_distinct_funcs_executed_by_failing_TCs,#_distinct_lines_executed_by_failing_TCs,buggy_func_is_included_in_func_executed_on_initialization,buggy_line_is_included_in_func_executed_on_initialization,#_funcs,#_files
agast.MUT4753.cpp,2,73,0,0,14,89,2043,4514,3645,6707,8456,0.7931646168401135,0.7411305581835383,0,0,40,40,2043,0,0,292,12
agast.MUT202.cpp,1,88,0,0,0,89,389,4469,0,4814,8459,0.5690980021279111,0.5690980021279111,0,0,2,2,389,0,0,292,12
agast.MUT106.cpp,1,88,0,0,0,89,387,4469,0,4812,8459,0.5688615675611775,0.5688615675611775,0,0,2,2,387,0,0,292,12
agast.MUT316.cpp,1,88,0,0,0,89,377,4469,0,4802,8459,0.5676793947275092,0.5676793947275092,0,0,2,2,377,0,0,292,12
agast.MUT1039.cpp,1,88,0,0,0,89,1359,4469,0,5784,8459,0.6837687669937345,0.6837687669937345,0,0,3,3,1359,0,0,292,12
brisk.MUT274.cpp,3,74,0,0,12,89,1828,5368,3607,6710,8459,0.7932379713914174,0.7409859321432793,0,0,43,43,1828,0,0,292,12
agast.MUT2751.cpp,1,88,0,0,0,89,2269,4469,0,6694,8459,0.7913464948575482,0.7913464948575482,0,0,4,4,2269,0,0,292,12
agast.MUT3046.cpp,1,88,0,0,0,89,2272,4469,0,6697,8459,0.7917011467076487,0.7917011467076487,0,0,4,4,2272,0,0,292,12
affine_feature.MUT56.cpp,1,87,0,0,1,89,271,6561,271,6665,8459,0.7879181936399101,0.7877999763565433,0,0,23,23,271,0,0,292,12
agast.MUT2715.cpp,1,88,0,0,0,89,2281,4469,0,6706,8459,0.7927651022579502,0.7927651022579502,0,0,4,4,2281,0,0,292,12
agast.MUT4832.cpp,3,86,0,0,0,89,1508,4430,0,4808,8459,0.5683886984277101,0.5683886984277101,0,0,7,7,1508,0,0,292,12
sift.dispatch.MUT101.cpp,2,79,0,0,0,81,119,6495,0,6563,8459,0.7758600307364937,0.7758600307364937,0,0,11,11,119,0,0,292,12
agast.MUT3460.cpp,1,88,0,0,0,89,2273,4469,0,6698,8459,0.7918193639910155,0.7918193639910155,0,0,4,4,2273,0,0,292,12
agast.MUT1335.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
brisk.MUT355.cpp,3,75,0,0,0,78,1182,5641,0,5754,8459,0.6802222484927296,0.6802222484927296,0,0,27,27,1182,0,0,292,12
agast.MUT2840.cpp,1,88,0,0,0,89,1928,4469,0,6353,8459,0.7510344012294597,0.7510344012294597,0,0,4,4,1928,0,0,292,12
nldiffusion_functions.MUT114.cpp,8,62,0,0,19,89,727,5620,3594,6710,8459,0.7932379713914174,0.7503250975292588,0,0,52,52,727,0,0,292,12
agast.MUT2506.cpp,1,88,0,0,0,89,2282,4469,0,6707,8459,0.792883319541317,0.792883319541317,0,0,4,4,2282,0,0,292,12
brisk.MUT175.cpp,1,75,0,0,13,89,1824,6163,3609,6710,8459,0.7932379713914174,0.7510344012294597,0,0,41,41,1824,0,0,292,12
fed.MUT10.cpp,1,63,0,0,2,66,163,5974,1997,6350,8459,0.7506797493793592,0.7230169050715215,0,0,14,14,163,0,0,292,12
agast.MUT470.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
mser.MUT366.cpp,1,88,0,0,0,89,220,6511,0,6709,8460,0.7930260047281323,0.7930260047281323,0,0,13,13,220,0,0,292,12
fast.MUT67.cpp,4,71,0,0,7,82,330,6156,3492,6665,8459,0.7879181936399101,0.7425227568270482,0,0,18,18,330,0,0,292,12
agast.MUT2778.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT2735.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT1833.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT3166.cpp,1,88,0,0,0,89,2285,4469,0,6710,8459,0.7932379713914174,0.7932379713914174,0,0,4,4,2285,0,0,292,12
agast.MUT2787.cpp,1,88,0,0,0,89,2297,4469,0,6722,8459,0.7946565787918194,0.7946565787918194,0,0,4,4,2297,0,0,292,12
fast.MUT28.cpp,8,70,0,0,11,89,3614,6011,3576,6709,8458,0.7932135256561835,0.7925041380941121,0,0,126,126,3614,0,0,292,12
agast.MUT2114.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
mser.MUT324.cpp,1,88,0,0,0,89,149,6511,0,6639,8459,0.7848445442723726,0.7848445442723726,0,0,11,11,149,0,0,292,12
agast.MUT974.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT1315.cpp,1,88,0,0,0,89,1143,4469,0,5568,8459,0.6582338337864996,0.6582338337864996,0,0,3,3,1143,0,0,292,12
fast.MUT22.cpp,3,72,0,0,2,77,330,6011,420,6336,8459,0.7490247074122237,0.7416952358434803,0,0,18,18,330,0,0,292,12
nldiffusion_functions.MUT3.cpp,2,77,0,0,10,89,163,6254,3591,6710,8459,0.7932379713914174,0.7507979666627261,0,0,14,14,163,0,0,292,12
agast.MUT207.cpp,1,88,0,0,0,89,368,4469,0,4793,8459,0.5666154391772077,0.5666154391772077,0,0,2,2,368,0,0,292,12
agast.MUT135.cpp,1,88,0,0,0,89,362,4469,0,4787,8459,0.5659061354770067,0.5659061354770067,0,0,2,2,362,0,0,292,12
agast.MUT533.cpp,1,88,0,0,0,89,1366,4469,0,5791,8459,0.6845962879773023,0.6845962879773023,0,0,3,3,1366,0,0,292,12
agast.MUT4746.cpp,16,73,0,0,0,89,2224,4514,0,5479,8459,0.6477124955668518,0.6477124955668518,0,0,115,115,2224,0,0,292,12
brisk.MUT230.cpp,4,77,0,0,2,83,1902,6163,3471,6636,8459,0.7844898924222722,0.7542262678803641,0,0,44,44,1902,0,0,292,12
agast.MUT426.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
agast.MUT63.cpp,1,88,0,0,0,89,384,4469,0,4809,8459,0.5685069157110769,0.5685069157110769,0,0,2,2,384,0,0,292,12
nldiffusion_functions.MUT75.cpp,3,77,0,0,0,80,58,6254,0,6279,8459,0.7422863222603144,0.7422863222603144,0,0,6,6,58,0,0,292,12
agast.MUT1331.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT879.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
agast.MUT35.cpp,1,88,0,0,0,89,380,4469,0,4805,8459,0.5680340465776097,0.5680340465776097,0,0,2,2,380,0,0,292,12
AKAZEFeatures.MUT126.cpp,2,67,0,0,20,89,560,6116,3591,6709,8459,0.7931197541080506,0.7421681049769476,0,0,41,41,560,0,0,292,12
agast.MUT184.cpp,1,88,0,0,0,89,394,4469,0,4819,8459,0.5696890885447452,0.5696890885447452,0,0,2,2,394,0,0,292,12
mser.MUT439.cpp,1,88,0,0,0,89,184,6511,0,6673,8459,0.7888639319068448,0.7888639319068448,0,0,12,12,184,0,0,292,12
agast.MUT1643.cpp,1,88,0,0,0,89,1375,4469,0,5800,8459,0.6856602435276037,0.6856602435276037,0,0,3,3,1375,0,0,292,12
agast.MUT1254.cpp,1,88,0,0,0,89,1374,4469,0,5799,8459,0.6855420262442369,0.6855420262442369,0,0,3,3,1374,0,0,292,12
orb.MUT370.cpp,7,71,0,0,11,89,375,6095,3624,6708,8459,0.7930015368246838,0.7414588012767467,0,0,20,20,375,0,0,292,12
agast.MUT1806.cpp,1,88,0,0,0,89,1377,4469,0,5802,8459,0.6858966780943374,0.6858966780943374,0,0,3,3,1377,0,0,292,12
AKAZEFeatures.MUT209.cpp,1,67,0,0,0,68,362,6161,0,6358,8459,0.7516254876462939,0.7516254876462939,0,0,30,30,362,0,0,292,12
agast.MUT532.cpp,1,88,0,0,0,89,1209,4469,0,5634,8459,0.6660361744887102,0.6660361744887102,0,0,3,3,1209,0,0,292,12
agast.MUT2537.cpp,1,88,0,0,0,89,2294,4469,0,6719,8459,0.7943019269417189,0.7943019269417189,0,0,4,4,2294,0,0,292,12
