subject,num_passing_tcs,num_failing_tcs,num_ccts,num_total_tcs,top50_similarity_score,sum_tc_execution_time
zlib_ng_exp1,733.2420382165606,24.363057324840764,8.853503184713375,766.4585987261147,0.07812277379189432,4.660180362166872
libxml2_exp1,76.8103448275862,13.362068965517242,8.461206896551724,98.63362068965517,0.5439074831844101,0.517226997120627
opencv_features2d_exp1,56.50431034482759,1.9956896551724137,3.2025862068965516,61.702586206896555,0.018759685027944888,4.9077779722624815
opencv_imgproc_exp1,96.78879310344827,2.4310344827586206,0.646551724137931,99.86637931034483,0.0237934508740585,4.880244264314914
opencv_core_exp1,273.1163793103448,16.70689655172414,8.051724137931034,297.875,0.6586430459433232,10.491020278684024
jsoncpp_exp1,116.19396551724138,6.387931034482759,2.1422413793103448,124.72413793103448,0.5185612367387927,0.23673784835585232
